marcEntry,callNumber,itemID,library_x,location,callNum2
Tchaikovsky's Swan lake [videorecording (DVD)] / Adventures in Motion Pictures presents ; Matthew Bourne's production of ; directed and choreographed by Matthew Bourne ; produced for the stage by Katharine Doré ; produced in association with Dancelines Productions ; an Adventures in Motion Pictures production for NVC Arts/BBC.,W DVD 5396,201606328213,Lincoln Center--Quinn Library,AV, 5396
"The tempest [videorecording (DVD)] / by William Shakespeare ; a BBC-TV production in association with Time-Life Television ; producer, Cedric Messina ; director, John Gorrie.",W DVD 2700,201606897373,Lincoln Center--Quinn Library,AV, 2700
"The tempest [videorecording (DVD)] / by William Shakespeare ; a BBC-TV production in association with Time-Life Television ; producer, Cedric Messina ; director, John Gorrie.",W DVD 2700,201607829268,Lincoln Center--Quinn Library,AV, 2700
Terminator 2 [videorecording (DVD)] : judgment day / a Pacific Western production in association with Lightstorm Entertainment ; written by James Cameron & William Wisher ; produced and directed by James Cameron.,W DVD 68 2003 V.1,201606988214,Lincoln Center--Quinn Library,AV, 68 2003 V.1
Terminator 2 [videorecording (DVD)] : judgment day / a Pacific Western production in association with Lightstorm Entertainment ; written by James Cameron & William Wisher ; produced and directed by James Cameron.,W DVD 68 2003 V.1,201610895942,Lincoln Center--Quinn Library,RESERVE-LC, 68 2003 V.1
Terminator 2 [videorecording (DVD)] : judgment day / a Pacific Western production in association with Lightstorm Entertainment ; written by James Cameron & William Wisher ; produced and directed by James Cameron.,W DVD 68 2003 V.2,201606988222,Lincoln Center--Quinn Library,AV, 68 2003 V.2
Terminator 2 [videorecording (DVD)] : judgment day / a Pacific Western production in association with Lightstorm Entertainment ; written by James Cameron & William Wisher ; produced and directed by James Cameron.,W DVD 68 2003 V.2,201610895934,Lincoln Center--Quinn Library,RESERVE-LC, 68 2003 V.2
Tex Avery [videorecording (DVD)] : the complete MGM collection / Metro-Goldwyn-Mayer.,"W DVD 9406, V.1",201608438853,Lincoln Center--Quinn Library,AV," 9406, V.1"
Tex Avery [videorecording (DVD)] : the complete MGM collection / Metro-Goldwyn-Mayer.,"W DVD 9406, V.1",201608443283,Lincoln Center--Quinn Library,AV," 9406, V.1"
Tex Avery [videorecording (DVD)] : the complete MGM collection / Metro-Goldwyn-Mayer.,"W DVD 9406, V.2",201608438861,Lincoln Center--Quinn Library,AV," 9406, V.2"
Tex Avery [videorecording (DVD)] : the complete MGM collection / Metro-Goldwyn-Mayer.,"W DVD 9406, V.2",201608443291,Lincoln Center--Quinn Library,AV," 9406, V.2"
Tex Avery [videorecording (DVD)] : the complete MGM collection / Metro-Goldwyn-Mayer.,"W DVD 9406, V.3",201608438879,Lincoln Center--Quinn Library,AV," 9406, V.3"
Tex Avery [videorecording (DVD)] : the complete MGM collection / Metro-Goldwyn-Mayer.,"W DVD 9406, V.3",201608443309,Lincoln Center--Quinn Library,AV," 9406, V.3"
Tex Avery [videorecording (DVD)] : the complete MGM collection / Metro-Goldwyn-Mayer.,"W DVD 9406, V.4",201608438887,Lincoln Center--Quinn Library,AV," 9406, V.4"
Tex Avery [videorecording (DVD)] : the complete MGM collection / Metro-Goldwyn-Mayer.,"W DVD 9406, V.4",201608443317,Lincoln Center--Quinn Library,AV," 9406, V.4"
Tex Avery [videorecording (DVD)] : the complete MGM collection / Metro-Goldwyn-Mayer.,"W DVD 9406, V.5",201608438895,Lincoln Center--Quinn Library,AV," 9406, V.5"
Tex Avery [videorecording (DVD)] : the complete MGM collection / Metro-Goldwyn-Mayer.,"W DVD 9406, V.5",201608443325,Lincoln Center--Quinn Library,AV," 9406, V.5"
Tex Avery [videorecording (DVD)] : the complete MGM collection / Metro-Goldwyn-Mayer.,"W DVD 9406, V.6",201608438903,Lincoln Center--Quinn Library,AV," 9406, V.6"
Tex Avery [videorecording (DVD)] : the complete MGM collection / Metro-Goldwyn-Mayer.,"W DVD 9406, V.6",201608443333,Lincoln Center--Quinn Library,AV," 9406, V.6"
Tex Avery [videorecording (DVD)] : the complete MGM collection / Metro-Goldwyn-Mayer.,"W DVD 9406, V.7",201608438911,Lincoln Center--Quinn Library,AV," 9406, V.7"
Tex Avery [videorecording (DVD)] : the complete MGM collection / Metro-Goldwyn-Mayer.,"W DVD 9406, V.7",201608443341,Lincoln Center--Quinn Library,AV," 9406, V.7"
The thin blue line [videorecording (DVD)] / an American Playhouse Theatrical presentation ; produced by Mark Lipson ; directed by Errol Morris.,W DVD 3118,201606965402,Lincoln Center--Quinn Library,AV, 3118
The thin blue line [videorecording (DVD)] / an American Playhouse Theatrical presentation ; produced by Mark Lipson ; directed by Errol Morris.,W DVD 3118,201609164938,Lincoln Center--Quinn Library,AV, 3118
The thin man [videorecording (DVD)] / Metro-Goldwyn-Mayer ; directed by W.S. Van Dyke ; produced by Hunt Stromberg ; screen play by Albert Hackett and Frances Goodrich.,W DVD 3487 V.1,201606797839,Lincoln Center--Quinn Library,AV, 3487 V.1
To die for [videorecording (DVD)] / Columbia Pictures presents in association with Rank Film Distributors a Laura Ziskin production ; a film by Gus Van Sant.,W DVD 4510,201607349218,Lincoln Center--Quinn Library,AV, 4510
To die for [videorecording (DVD)] / Columbia Pictures presents in association with Rank Film Distributors a Laura Ziskin production ; a film by Gus Van Sant.,W DVD 4510,201607976069,Lincoln Center--Quinn Library,AV, 4510
To die for [videorecording (DVD)] / Columbia Pictures presents in association with Rank Film Distributors a Laura Ziskin production ; a film by Gus Van Sant.,W DVD 4510,201609169077,Lincoln Center--Quinn Library,AV, 4510
To die for [videorecording (DVD)] / Columbia Pictures presents in association with Rank Film Distributors a Laura Ziskin production ; a film by Gus Van Sant.,W DVD 4510,201609171602,Lincoln Center--Quinn Library,AV, 4510
Tough times/resilient kids [videorecording (DVD)].,W DVD 1229,201606373995,Lincoln Center--Quinn Library,AV, 1229
Tough times/resilient kids [videorecording (DVD)].,W DVD 1229,201606374001,Lincoln Center--Quinn Library,AV, 1229
The tower [videorecording (DVD)] / a Lion Television production for Channel 4 ; produced & filmed by Bill Locke ... [et al.].,"W DVD 9150, V.1",201608368720,Lincoln Center--Quinn Library,AV," 9150, V.1"
The tower [videorecording (DVD)] / a Lion Television production for Channel 4 ; produced & filmed by Bill Locke ... [et al.].,"W DVD 9150, V.1",201608368738,Lincoln Center--Quinn Library,AV," 9150, V.1"
Tracey takes on. Season one [videorecording (DVD)] / Home Box Office ; Takes On Productions ; Witzend Productions.,W DVD 4812 SEASON ONE V.2,201607514951,Lincoln Center--Quinn Library,AV, 4812 SEASON ONE V.2
Tracey takes on. Season one [videorecording (DVD)] / Home Box Office ; Takes On Productions ; Witzend Productions.,W DVD 4812 SEASON ONE V.2,201607514969,Lincoln Center--Quinn Library,AV, 4812 SEASON ONE V.2
"Travolti da un insolito destino nell'azzurro mare d'agosto [videorecording (DVD)] / un film di Lina Wertmüller ; prodotto da Romano Cardarelli per la Medusa Distribuzione ; soggetto e sceneggiatura, Lina Wertmüller ; regia, Lina Wertmüller.",W DVD 3380 V.3,201606582116,Lincoln Center--Quinn Library,AV, 3380 V.3
Triangle fire [videorecording (DVD)] / an Apograph Productions Inc. film for American Experience ; produced and directed by Jamila Wignot ; written by Mark Zwonitzer.,"W DVD 11,768",201609161405,Lincoln Center--Quinn Library,AV," 11,768"
Triangle fire [videorecording (DVD)] / an Apograph Productions Inc. film for American Experience ; produced and directed by Jamila Wignot ; written by Mark Zwonitzer.,"W DVD 11,768",201609161413,Lincoln Center--Quinn Library,AV," 11,768"
"Trois, the trilogy [videorecording (DVD)] / Rainforest Productions presents.",W DVD 6943 V.3,201607945387,Lincoln Center--Quinn Library,AV, 6943 V.3
"Trois, the trilogy [videorecording (DVD)] / Rainforest Productions presents.",W DVD 6943 V.3,201607945395,Lincoln Center--Quinn Library,AV, 6943 V.3
"Troy [videorecording (DVD)] / Warner Bros. Pictures presents a Radiant production in association with Plan B ; produced by Wolfgang Petersen, Diana Rathbun, Colin Wilson ; screenplay, David Benioff ; directed by Wolfgang Petersen.",W DVD 3078 V.1,201609164516,Lincoln Center--Quinn Library,AV, 3078 V.1
"Troy [videorecording (DVD)] / Warner Bros. Pictures presents a Radiant production in association with Plan B ; produced by Wolfgang Petersen, Diana Rathbun, Colin Wilson ; screenplay, David Benioff ; directed by Wolfgang Petersen.",W DVD 3078 V.1,201608569335,Lincoln Center--Quinn Library,AV, 3078 V.1
"Tsotsi [videorecording (DVD)] = [Thug]  / Miramax Films presents in association with the UK Film & TV Production Company, PLC, The Industrial Development Corporation of South Africa, The National Film & Video Foundation of South Africa and in association with Moviworld ; written and directed by Gavin Hood ; produced by Peter Fudakowski.",W DVD 5011,201607418716,Lincoln Center--Quinn Library,AV, 5011
"Tsotsi [videorecording (DVD)] = [Thug]  / Miramax Films presents in association with the UK Film & TV Production Company, PLC, The Industrial Development Corporation of South Africa, The National Film & Video Foundation of South Africa and in association with Moviworld ; written and directed by Gavin Hood ; produced by Peter Fudakowski.",W DVD 5011,201607940685,Lincoln Center--Quinn Library,AV, 5011
"Tsotsi [videorecording (DVD)] = [Thug]  / Miramax Films presents in association with the UK Film & TV Production Company, PLC, The Industrial Development Corporation of South Africa, The National Film & Video Foundation of South Africa and in association with Moviworld ; written and directed by Gavin Hood ; produced by Peter Fudakowski.",W DVD 5011,201609176239,Lincoln Center--Quinn Library,AV, 5011
"Twilight [videorecording (DVD)] / a Temple Hill Entertainment production in association with Maverick, Imprint ; produced by Wyck Godfrey, Greg Mooradian, Mark Morgan ; screenplay by Melissa Rosenberg ; directed by Catherine Hardwicke.","W DVD 10,072, DISC 1",201608539874,Lincoln Center--Quinn Library,RESERVE-LC," 10,072, DISC 1"
"Twilight [videorecording (DVD)] / a Temple Hill Entertainment production in association with Maverick, Imprint ; produced by Wyck Godfrey, Greg Mooradian, Mark Morgan ; screenplay by Melissa Rosenberg ; directed by Catherine Hardwicke.","W DVD 10,072, DISC 1",201609175124,Lincoln Center--Quinn Library,RESERVE-LC," 10,072, DISC 1"
"Twilight [videorecording (DVD)] / a Temple Hill Entertainment production in association with Maverick, Imprint ; produced by Wyck Godfrey, Greg Mooradian, Mark Morgan ; screenplay by Melissa Rosenberg ; directed by Catherine Hardwicke.","W DVD 10,072, DISC 2",201608539882,Lincoln Center--Quinn Library,RESERVE-LC," 10,072, DISC 2"
"Twilight [videorecording (DVD)] / a Temple Hill Entertainment production in association with Maverick, Imprint ; produced by Wyck Godfrey, Greg Mooradian, Mark Morgan ; screenplay by Melissa Rosenberg ; directed by Catherine Hardwicke.","W DVD 10,072, DISC 2",201609175132,Lincoln Center--Quinn Library,RESERVE-LC," 10,072, DISC 2"
"Tying the knot [videorecording (DVD)] : the union that's dividing America / Roadside Attractions and 1,049 Films present ; a film by Jim De Sève ; produced by Jim De Sève, Stephen Pelletier and Kian Tjong.",W DVD 3011,201606952749,Lincoln Center--Quinn Library,AV, 3011
"Tying the knot [videorecording (DVD)] : the union that's dividing America / Roadside Attractions and 1,049 Films present ; a film by Jim De Sève ; produced by Jim De Sève, Stephen Pelletier and Kian Tjong.",W DVD 3011,201609164474,Lincoln Center--Quinn Library,AV, 3011
The untouchables. Season 3. Volume 2 [videorecording (DVD)].,"W DVD 6490 SEASON 3 VOL. 2, DISC 2",201609033091,Lincoln Center--Quinn Library,AV," 6490 SEASON 3 VOL. 2, DISC 2"
The untouchables. Season 3. Volume 2 [videorecording (DVD)].,"W DVD 6490 SEASON 3 VOL. 2, DISC 2",201609033109,Lincoln Center--Quinn Library,AV," 6490 SEASON 3 VOL. 2, DISC 2"
Up the down staircase [videorecording (DVD)] / Warner Bros. Pictures presents a Pukula-Mulligan production ; screenplay by Tad Mosel ; produced by Alan J. Pakula ; directed by Robert Mulligan.,W DVD 7786,201608105114,Lincoln Center--Quinn Library,AV, 7786
Up the down staircase [videorecording (DVD)] / Warner Bros. Pictures presents a Pukula-Mulligan production ; screenplay by Tad Mosel ; produced by Alan J. Pakula ; directed by Robert Mulligan.,W DVD 7786,201608106260,Lincoln Center--Quinn Library,AV, 7786
Ushpizin [videorecording (DVD)] / written by Shuli Rand.,W DVD 4312,201607295700,Lincoln Center--Quinn Library,AV, 4312
Ushpizin [videorecording (DVD)] / written by Shuli Rand.,W DVD 4312,201607315094,Lincoln Center--Quinn Library,AV, 4312
"Les vacances de Monsieur Hulot [videorecording (DVD)] / Janus Films ; Panoramic Films présente ; scenario original, adaptation et dialogues de Jacques Tati et Henri Marquet, avec la collaboration de Pierre Aubert et Jacques Lagrange ; une production Fred Orain ; un film de Jacques Tati.",W DVD 598,201608368084,Lincoln Center--Quinn Library,AV, 598
"Les vacances de Monsieur Hulot [videorecording (DVD)] / Janus Films ; Panoramic Films présente ; scenario original, adaptation et dialogues de Jacques Tati et Henri Marquet, avec la collaboration de Pierre Aubert et Jacques Lagrange ; une production Fred Orain ; un film de Jacques Tati.",W DVD 598,201605562721,Lincoln Center--Quinn Library,AV, 598
Veronica Guerin [videorecording (DVD)] / Touchstone Pictures and Jerry Bruckheimer Films present ; a Joel Schumacher film ; produced by Jerry Bruckheimer ; story by Carol Doyle ; screenplay by Carol Doyle and Mary Agnes Donoghue ; directed by Joel Schumacher.,W DVD 1373,201606536526,Lincoln Center--Quinn Library,AV, 1373
Veronica Guerin [videorecording (DVD)] / Touchstone Pictures and Jerry Bruckheimer Films present ; a Joel Schumacher film ; produced by Jerry Bruckheimer ; story by Carol Doyle ; screenplay by Carol Doyle and Mary Agnes Donoghue ; directed by Joel Schumacher.,W DVD 1373,201608070599,Lincoln Center--Quinn Library,AV, 1373
"Vertigo [videorecording (DVD)] / Alfred J. Hitchcock Productions, Inc. and Paramount Pictures Corporation ; director-producer, Alfred Hitchcock ; screenplay by Alec Coppel and Samuel Taylor.",W DVD 3688 V. 7,201606798464,Lincoln Center--Quinn Library,AV, 3688 V. 7
"Vertigo [videorecording (DVD)] / Alfred J. Hitchcock Productions, Inc. and Paramount Pictures Corporation ; director-producer, Alfred Hitchcock ; screenplay by Alec Coppel and Samuel Taylor.",W DVD 3688 V. 7,201606333411,Lincoln Center--Quinn Library,AV, 3688 V. 7
"Welcome [videorecording (DVD)] / Nord-Ouest présente ; un film de Philippe Lioret ; produit par Christophe Rossignon ; scénario original, Philippe Lioret, Emmanuel Courcol, Olivier Adam.","W DVD 13,675",201609435387,Lincoln Center--Quinn Library,AV," 13,675"
"Welcome [videorecording (DVD)] / Nord-Ouest présente ; un film de Philippe Lioret ; produit par Christophe Rossignon ; scénario original, Philippe Lioret, Emmanuel Courcol, Olivier Adam.","W DVD 13,675",201609435395,Lincoln Center--Quinn Library,AV," 13,675"
Werner Herzog [videorecording (DVD)].,W DVD 6022 V.5,201607772674,Lincoln Center--Quinn Library,AV, 6022 V.5
Werner Herzog [videorecording (DVD)].,W DVD 6022 V.6,201607772682,Lincoln Center--Quinn Library,AV, 6022 V.6
Wertm̈uller [videorecording (DVD)] : The Lina Wertmuller collection.,W DVD 3380 V.3,201607069055,Lincoln Center--Quinn Library,AV, 3380 V.3
What dreams may come [videorecording (DVD)] / Polygram Filmed Entertainment presents an Interscope Communications production in association with Metafilmics ; a film by Vincent Ward ; produced by Stephen Simon and Barnet Bain ; screenplay by Ron Bass ; directed by Vincent Ward.,W DVD 4701,201607520016,Lincoln Center--Quinn Library,AV, 4701
What dreams may come [videorecording (DVD)] / Polygram Filmed Entertainment presents an Interscope Communications production in association with Metafilmics ; a film by Vincent Ward ; produced by Stephen Simon and Barnet Bain ; screenplay by Ron Bass ; directed by Vincent Ward.,W DVD 4701,201609416528,Lincoln Center--Quinn Library,AV, 4701
"What the bleep!? [videorecording (DVD)] : down the rabbit hole / [presented by] Captured Light Industries, Lord of the Wind Films, LLC ; written by William Arntz, Betsy Chasse, Matthew Hoffman ; produced and directed by William Arntz, Betsy Chasse, Mark Vicente.",W DVD 7923 V.2,201608108142,Lincoln Center--Quinn Library,AV, 7923 V.2
