marcEntry_x,callNumber,itemID_x,library,location_x
"There will be blood [videorecording (DVD)] / Paramount Vantage and Miramax Films present a Joanne Sellar/Ghoulardi Film Company ; produced by Paul Thomas Anderson, Daniel Lupi, JoAnne Sellar ; screenplay by Paul Thomas Anderson ; directed by Paul Thomas Anderson.","W DVD 8573, V.1",0201608259135,Lincoln Center--Quinn Library,AV
"There will be blood [videorecording (DVD)] / Paramount Vantage and Miramax Films present a Joanne Sellar/Ghoulardi Film Company ; produced by Paul Thomas Anderson, Daniel Lupi, JoAnne Sellar ; screenplay by Paul Thomas Anderson ; directed by Paul Thomas Anderson.","W DVD 8573, V.2",0201608259143,Lincoln Center--Quinn Library,AV
"They made America [videorecording (DVD)] / a production of WGBH Boston, in association with Innovative Ventures, LLC.",W DVD 1822 V.1,0201606784837,Lincoln Center--Quinn Library,AV
"They made America [videorecording (DVD)] / a production of WGBH Boston, in association with Innovative Ventures, LLC.",W DVD 1822 V.2,0201606784845,Lincoln Center--Quinn Library,AV
The Thing from another world [videorecording (DVD)].,W DVD 890,0201606891582,Lincoln Center--Quinn Library,AV
"Things we lost in the fire [videorecording (DVD)] / DreamWorks Pictures presents a Neal Street Productions ; produced by Sam Mendes, Sam Mercer ; written by Allan Loeb ; directed by Susanne Bier.",W DVD 8446,0201608222851,Lincoln Center--Quinn Library,AV
The third man [videorecording (DVD)]/ Janus Films [and others] ; a London Film production presented by Alexander Korda and David O. Selznick ; screenplay by Graham Greene ; produced and directed by Carol Reed.,W DVD 113,0201606329211,Lincoln Center--Quinn Library,AV
The Third of May 1808 [videorecording (DVD)] / a Fulmar Television & Film production for BBC Wales. ; produced and directed by Mick Gold ; written by Russell Davies.,"W DVD 10,789",0201609479047,Lincoln Center--Quinn Library,AV
"Thirteen [videorecording (DVD)] / Fox Searchlight Pictures presents in association with Michael London Productions and Working Title Films an Antidote Films production ; produced by Jeffrey Levy-Hinte, Michael London ; written by Catherine Hardwicke and Nikki Reed ; directed by Catherine Hardwicke.",W DVD 1223,0201609179654,Lincoln Center--Quinn Library,AV
"This American life. Season one [videorecording (DVD)] : a new series of real-life stories / CBS DVD ; Showtime presents a Chicago Public Radio, Killer Films and Left/Right production ; created by Ira Glass [and] Chicago Public Radio ; director, Christopher Wilcha ; developed for television by Adam Beckman ... [et al.].",W DVD 9519 SEASON ONE,0201608441436,Lincoln Center--Quinn Library,AV
"This is Spinal Tap [videorecording (DVD)] : a rockumentary by Martin Di Bergi / Metro Goldwyn Mayer ; [presented by] Embassy Pictures ; directed by Rob Reiner ; written by Christopher Guest, Michael McKean, Harry Shearer, Rob Reiner ; produced by Karen Murphy.",W DVD 1801,0201606967457,Lincoln Center--Quinn Library,AV
This is war [videorecording (DVD)] : memories of Iraq / produced by Lucky Forward Films ; directed by Gary Mortensen.,W DVD 8403,0201608174201,Lincoln Center--Quinn Library,AV
This is your life. Volume 1 [videorecording (DVD)] : the ultimate collection / Ralph Edwards productions.,W DVD 3823 V.1 BOOKLET,0201608106690,Lincoln Center--Quinn Library,AV
This is your life. Volume 1 [videorecording (DVD)] : the ultimate collection / Ralph Edwards productions.,W DVD 3823 V.1 PART 1,0201608106708,Lincoln Center--Quinn Library,AV
This is your life. Volume 1 [videorecording (DVD)] : the ultimate collection / Ralph Edwards productions.,W DVD 3823 V.1 PART 2,0201608106716,Lincoln Center--Quinn Library,AV
This is your life. Volume 1 [videorecording (DVD)] : the ultimate collection / Ralph Edwards productions.,W DVD 3823 V.1 PART 3,0201608106724,Lincoln Center--Quinn Library,AV
"This modern age [videorecording (DVD)] / Metro-Goldwyn-Mayer Corp. ; directed by Nicholas Grindé ; dialogue continuity, Sylvia Thalberg and Frank Butler ; additional dialogue, John Meehan.","W DVD 11,344",0201609041763,Lincoln Center--Quinn Library,AV
"Thomas Jefferson [videorecording (DVD)] / a film by Ken Burns ; a production of Florentine Films and WETA ; producers, Ken Burns and Camilla Rockwell ; writer, Geoffrey C. Ward.",W DVD 3064,0201606981060,Lincoln Center--Quinn Library,AV
"Thomas L. Friedman reporting [videorecording (DVD)] : searching for the roots of 9/11 / produced by NYT Television for Discovery Channel ; written & reported by Thomas L. Friedman ; producer, Edward Gray ; co-producer, Danna Liebert.",W DVD 4240,0201607267188,Lincoln Center--Quinn Library,AV
A thousand & one journeys [videorecording (DVD)] : the Arab Americans / Zeitoune Film Works ; a film by Abe Kasbo.,"W DVD 13,801",0201609441104,Lincoln Center--Quinn Library,AV
"Three days of the Condor [videorecording (DVD)]/ Dino De Laurentiis presents a Stanley Schneider production ; a Wildwood Enterprises, Inc. co-production ; screenplay by Lorenzo Semple, Jr. and David Rayfiel ; produced by Stanley Schneider ; directed by Sydney Pollack.",W DVD 213,0201607717976,Lincoln Center--Quinn Library,AV
The three musketeers [videorecording (DVD)] : The four musketeers.,W DVD 1673 V.1,0201606681504,Lincoln Center--Quinn Library,AV
The three musketeers [videorecording (DVD)] : The four musketeers.,W DVD 1673 V.2,0201606681512,Lincoln Center--Quinn Library,AV
"THX 1138 [videorecording (DVD)] / Warner Brothers Pictures ; an American Zoetrope production ; producer, Lawrence Sturhahn ; screenplay by George Lucas and Walter Murch ; story by George Lucas ; directed by George Lucas.",W DVD 1566 V.1,0201607648387,Lincoln Center--Quinn Library,AV
"THX 1138 [videorecording (DVD)] / Warner Brothers Pictures ; an American Zoetrope production ; producer, Lawrence Sturhahn ; screenplay by George Lucas and Walter Murch ; story by George Lucas ; directed by George Lucas.",W DVD 1566 V.2,0201607648395,Lincoln Center--Quinn Library,AV
"La tigre e la neve [videorecording (DVD)] = The tiger and the snow / Red Envelope Entertainment ; [presented by] Melampo Cinematografica ; produced by Nicoletta Braschi ; screenplay by Vincenzo Cerami, Roberto Benigni ; directed by Roberto Benigni.",W DVD 6499,0201607845975,Lincoln Center--Quinn Library,AV
Tillie Olsen [videorecording (DVD)] : a heart in action / a film by Ann Hershey ; produced by Ann Hershey.,W DVD 8997,0201608993436,Lincoln Center--Quinn Library,AV
"Tim Burton's Corpse Bride [videorecording (DVD)] / Warner Bros. Pictures presents a Tim Burton Laika Entertainment production ; produced by Allison Abbate, Tim Burton ; screenplay by John August, Pamela Pettler ; directed by Tim Burton, Mike Johnson.",W DVD 4084,0201606319006,Lincoln Center--Quinn Library,AV
Time bandits [videorecording (DVD)]/ Handmade Films presents ; produced and directed by Terry Gilliam ; screenplay by Michael Palin & Terry Gilliam.,W DVD 486,0201605362478,Lincoln Center--Quinn Library,AV
Time for murder [videorecording (DVD)] / Granada International ; a Granada Television Production ; ITV productions ; directed by David Carson ... [et al.] ; produced by Pieter Rogers.,"W DVD 10,890, DISC 1",0201609484955,Lincoln Center--Quinn Library,AV
Time for murder [videorecording (DVD)] / Granada International ; a Granada Television Production ; ITV productions ; directed by David Carson ... [et al.] ; produced by Pieter Rogers.,"W DVD 10,890, DISC 2",0201609484963,Lincoln Center--Quinn Library,AV
Timecode [videorecording (DVD)] / Screen Gems presents a Red Mullet production ; a Mike Figgis film ; produced by Mike Figgis and Annie Stewart ; story by Mike Figgis ; directed by Mike Figgis.,W DVD 1505,0201606925224,Lincoln Center--Quinn Library,AV
The times of Harvey Milk [videorecording (DVD)] / Black Sand Productions presents ; produced by Richard Schmiechen ; directed by Rob Epstein.,"W DVD 7969, V.1",0201608131474,Lincoln Center--Quinn Library,AV
The times of Harvey Milk [videorecording (DVD)] / Black Sand Productions presents ; produced by Richard Schmiechen ; directed by Rob Epstein.,"W DVD 7969, V.2",0201608131482,Lincoln Center--Quinn Library,AV
"The times of Harvey Milk [videorecording (DVD)] / Black Sand Productions, Inc./The Harvey Milk Film Project ; a production of Robert Epstein & Richard Schmiechen and The Television Laboratory at WNET/Thirteen ; produced by Richard Schmiechen ; directed by Robert Epstein.","W DVD 7969 2011, BOOKLET",0201609165273,Lincoln Center--Quinn Library,AV
"The times of Harvey Milk [videorecording (DVD)] / Black Sand Productions, Inc./The Harvey Milk Film Project ; a production of Robert Epstein & Richard Schmiechen and The Television Laboratory at WNET/Thirteen ; produced by Richard Schmiechen ; directed by Robert Epstein.","W DVD 7969 2011, DISC 1",0201609165281,Lincoln Center--Quinn Library,AV
"The times of Harvey Milk [videorecording (DVD)] / Black Sand Productions, Inc./The Harvey Milk Film Project ; a production of Robert Epstein & Richard Schmiechen and The Television Laboratory at WNET/Thirteen ; produced by Richard Schmiechen ; directed by Robert Epstein.","W DVD 7969 2011, DISC 2",0201609165299,Lincoln Center--Quinn Library,AV
Timon of Athens [videorecording (DVD)] / by William Shakespeare ; a BBC Television production in association with Time-Life Television ; a production by Jonathan Miller.,W DVD 3311,0201607183591,Lincoln Center--Quinn Library,AV
"Tirez sur le pianiste [videorecording (DVD)]/ Les Films de la Pleiade ; producer, Pierre Braunberger ; director, François Truffaut.",W DVD 413,0201605207426,Lincoln Center--Quinn Library,AV
The Titanic [videorecording (DVD)] / Hallmark Entertainment ; produced by Harold Tichenor ; written by Ross La Manna and Joyce Eliason ; directed by Robert Lieberman.,"W DVD 13,214",0201609420066,Lincoln Center--Quinn Library,AV
"Titanic [videorecording (DVD)] : how it really sank / National Geographic Channel presents ; produced by Vicky Matthews ; director/writer, Patrick Reams ; produced by Pioneer Productions and Handel Productions for National Geographic Channel.","W DVD 13,215",0201609420041,Lincoln Center--Quinn Library,AV
"Titanic [videorecording (DVD)] / Kino International ; Regie, Herbert Selpin [und Werner Klingler] ; Produktionsleitung, Willy Reiber ; [ein Tobis Produktion ; geschrieben von Herbert Selpin und Walter Zerlett-Olfenius].",W DVD 1846,0201606786287,Lincoln Center--Quinn Library,AV
Titanic's Achilles heel [videorecording (DVD)].,"W DVD 13,217",0201609420009,Lincoln Center--Quinn Library,AV
"Titus [videorecording (DVD)] / Fox Searchlight Pictures and Clear Blue Sky Productions present, in association with Overseas Film Group, a Urania Pictures and NDF International production ; screenplay by Julie Taymor ; produced by Conchita Airoldi, Julie Taymor ; produced by Jody Patton ; directed by Julie Taymor.",W DVD 2737 V.1,0201606898595,Lincoln Center--Quinn Library,AV
"Titus [videorecording (DVD)] / Fox Searchlight Pictures and Clear Blue Sky Productions present, in association with Overseas Film Group, a Urania Pictures and NDF International production ; screenplay by Julie Taymor ; produced by Conchita Airoldi, Julie Taymor ; produced by Jody Patton ; directed by Julie Taymor.",W DVD 2737 V.2,0201606898603,Lincoln Center--Quinn Library,AV
Titus Andronicus [videorecording (DVD)] / by William Shakespeare ; a BBC Television production in association with Time-Life Television ; produced by Shaun Sutton ; directed by Jane Howell.,W DVD 3312,0201607183609,Lincoln Center--Quinn Library,AV
To die in Jerusalem [videorecording (DVD)] / HBO Documentary Films presents in association with Priddy Brothers a film by Hilla Medalia.,W DVD 7973,0201608131441,Lincoln Center--Quinn Library,AV
"To kill a mockingbird [videorecording (DVD)] / screenplay by Horton Foote ; produced by Alan J. Pakula ; directed by Robert Mulligan ; a Universal International presentation of a Pakula-Mulligan, Brentwood Productions picture.",W DVD 2799 2005 V.1,0201607366337,Lincoln Center--Quinn Library,AV
"To kill a mockingbird [videorecording (DVD)] / screenplay by Horton Foote ; produced by Alan J. Pakula ; directed by Robert Mulligan ; a Universal International presentation of a Pakula-Mulligan, Brentwood Productions picture.",W DVD 2799 2005 V.2,0201607366345,Lincoln Center--Quinn Library,AV
"To kill a mockingbird [videorecording (DVD)] : To kill a mockingbird / a presentation of Films for the Humanities & Sciences ; BBC Education and Training ; producer, Christopher Morris.","W DVD 10,702",0201609015924,Lincoln Center--Quinn Library,AV
To please a lady [videorecording (DVD)] / Turner Entertainment Co. ; Warner Bros. ; a Metro-Goldwyn-Mayer picture ; story and screen play by Barré Lyndon and Marge Decker ; produced and directed by Clarence Brown. Jeopardy / Turner Entertainment Co. ; Warner Bros. ; a Metro-Goldwyn-Mayer picture ; screenplay by Mel Dinelli ; produced by Sol Baer Fielding ; directed by John Sturges.,W DVD 8191,0201608152462,Lincoln Center--Quinn Library,AV
"To sir, with love [videorecording (DVD)] / Columbia Pictures.",W DVD 1479,0201607048273,Lincoln Center--Quinn Library,AV
To the moon [videorecording (DVD)] / produced by Kirk Wolfinger ; a NOVA Production by Lone Wolf Pictures for WGBH/Boston.,W DVD 997,0201606025215,Lincoln Center--Quinn Library,AV
Tokyo nagaremonor [videorecording (DVD)] = Tokyo drifter / Nikkatsu Corporation.,W DVD 1181,0201607093162,Lincoln Center--Quinn Library,AV
Tom Jones [videorecording (DVD)] / The Samuel Goldwyn Company.,W DVD 714,0201605929623,Lincoln Center--Quinn Library,AV
Tomboy [videorecording(DVD)] / Rocket Releasing ; Hold Up Films présente ; en co-production avec ARTE France Cinéma ; avec la participation de Canal+ ; en association avec Arte Cofinova 6 et Films Distribution ; un film de Céline Sciamma ; un film écrit et réalisé par Céline Sciamma ; produit par Bénédicte Couvreur ; une production Hold-Up Films & Productions en coproduction avec Lilies Films et ARTE France Cinéma.,"W DVD 14,010",0201611429568,Lincoln Center--Quinn Library,AV
Tomorrow never dies [videorecording (DVD)] / Albert R. Broccoli's Eon Productions ; written by Bruce Feirstein ; produced by Michael G. Wilson and Barbara Broccoli ; directed by Roger Spottiswoode.,W DVD 5677 V.1,0201607689118,Lincoln Center--Quinn Library,AV
"Tomorrow, the world! [videorecording (DVD)] / United Artists ; Lester Cowan presents ; screenplay by Ring Lardner, Jr. and Leopold Atlas ; directed by Leslie Fenton.",W DVD 131,0201604924062,Lincoln Center--Quinn Library,AV
"Tongues untied [videorecording (DVD)] / producer-director, Marlon Riggs.",W DVD 9621,0201608443580,Lincoln Center--Quinn Library,RESERVE-LC
Too big to fail [videorecording (DVD)] / HBO Films presents ; Spring Creek Productions ; produced by Ezra Swerdlow ; written by Peter Gould ; directed by Curtis Hanson.,"W DVD 13,117",0201609417815,Lincoln Center--Quinn Library,AV
Tootsie [videorecording (DVD)] / Columbia Pictures presents a Miarage/Punch Production ; a Sydney Pollack film.,W DVD 2025,0201606787558,Lincoln Center--Quinn Library,AV
"Tora! Tora! Tora! [videorecording (DVD)] / 20th Century Fox presents an Elmo Williams-Richard Fleischer production ; screenplay by Larry Forrester, Hideo Oguni, Ryuzo Kikushima ; produced by Elmo Williams ; Japanese sequences directed by Taschio Masuda and Kinji Fukasuka ; directed by Richard Fleischer.",W DVD 45,0201606870537,Lincoln Center--Quinn Library,AV
Torch song trilogy [videorecording (DVD)] / New Line Cinema presents a Howard Gottfried / Ronald K. Fierstein production ; a Paul Bogart Film ; produced by Howard Gottfried ; screenplay by Harvey Fierstein ; directed by Paul Bogart.,W DVD 1952,0201606795148,Lincoln Center--Quinn Library,AV
"Total recall [videorecording (DVD)] / Carolco ; Mario Kassar and Andrew Vajna present a Carolco/Ronald Shusett production ; directed by Paul Verhoeven ; produced by Buzz Feitshans, Ronald Shusett ; screenplay, Ronald Shusett, Dan O'Bannon, Gary Goldman.",W DVD 56,0201606797771,Lincoln Center--Quinn Library,AV
