marcEntry,callNumber,itemID,library,location
"Resident alien [videorecording (DVD)] / Crisp City Productions, Inc. ; a film written, produced, and directed by Jonathan Nossiter.",W DVD 3409,0201609164490,Lincoln Center--Quinn Library,AV
"Restrepo [videorecording (DVD)] : one platoon, one valley, one year / National Geographic Entertainment presents ; an Outpost Films production ; in association with National Geographic Channel ; produced & directed by Sebastian Junger & Tim Hetherington.","W DVD 11,588",0201609109917,Lincoln Center--Quinn Library,AV
"Restrepo [videorecording (DVD)] : one platoon, one valley, one year / National Geographic Entertainment presents ; an Outpost Films production ; in association with National Geographic Channel ; produced & directed by Sebastian Junger & Tim Hetherington.","W DVD 11,588",0201609171669,Lincoln Center--Quinn Library,AV
Rich and famous [videorecording (DVD)] / Metro-Goldwyn-Mayer presents ; a Jacquet-William Allyn production ; directed by George Cukor.,W DVD 7649,0201608071498,Lincoln Center--Quinn Library,AV
Rich and famous [videorecording (DVD)] / Metro-Goldwyn-Mayer presents ; a Jacquet-William Allyn production ; directed by George Cukor.,W DVD 7649,0201608106286,Lincoln Center--Quinn Library,AV
"Robin Hood, men in tights [videorecording (DVD)] / 20th Century Fox ; a Brooksfilms production in association with Gaumont ; produced and directed by Mel Brooks ; story by J. David Shapiro & Evan Chandler ; screenplay by Mel Brooks & Evan Chandler & J. David Shapiro.",W DVD 4463,0201609036516,Lincoln Center--Quinn Library,AV
"Robin Hood, men in tights [videorecording (DVD)] / 20th Century Fox ; a Brooksfilms production in association with Gaumont ; produced and directed by Mel Brooks ; story by J. David Shapiro & Evan Chandler ; screenplay by Mel Brooks & Evan Chandler & J. David Shapiro.",W DVD 4463,0201609169531,Lincoln Center--Quinn Library,AV
Rockaway [videorecording (DVD)] / a film by Mark Street.,W DVD 7197,0201607988437,Lincoln Center--Quinn Library,AV
Rockaway [videorecording (DVD)] / a film by Mark Street.,W DVD 7197,0201608534974,Lincoln Center--Quinn Library,AV
"The Rolling Stones gimme shelter [videorecording (DVD)] / a Maysles Films production ; directors, David Maysles, Albert Maysles, Charlotte Zwerin.",W DVD 2411,0201606885162,Lincoln Center--Quinn Library,RESERVE-LC
"The Rolling Stones gimme shelter [videorecording (DVD)] / a Maysles Films production ; directors, David Maysles, Albert Maysles, Charlotte Zwerin.",W DVD 2411,0201609489939,Lincoln Center--Quinn Library,AV
Roma [videorecording (DVD)] / [directed by] Federico Fellini ; story and screenplay by Federico Fellini and Bernardino Zapponi ; produced by Turi Vasile for Ultra Film.,W DVD 800,0201606898280,Lincoln Center--Quinn Library,AV
Roma [videorecording (DVD)] / [directed by] Federico Fellini ; story and screenplay by Federico Fellini and Bernardino Zapponi ; produced by Turi Vasile for Ultra Film.,W DVD 800,0201604675300,Lincoln Center--Quinn Library,AV
"Romeo & Juliet [videorecording (DVD)] / by William Shakespeare ; a BBC-TV production in association with Time-Life Television ; producer, Cedric Messina ; director, Alvin Rakoff.",W DVD 1015,0201606025850,Lincoln Center--Quinn Library,AV
"Romeo & Juliet [videorecording (DVD)] / by William Shakespeare ; a BBC-TV production in association with Time-Life Television ; producer, Cedric Messina ; director, Alvin Rakoff.",W DVD 1015,0201607808775,Lincoln Center--Quinn Library,AV
"'Round midnight [videorecording (DVD)] / Warner Bros. presents ; written by David Rayfiel, Bertrand Tavernier ; produced by Irwin Winkler ; directed by Bertrand Tavernier.",W DVD 2798,0201608438499,Lincoln Center--Quinn Library,AV
"'Round midnight [videorecording (DVD)] / Warner Bros. presents ; written by David Rayfiel, Bertrand Tavernier ; produced by Irwin Winkler ; directed by Bertrand Tavernier.",W DVD 2798,0201607772484,Lincoln Center--Quinn Library,AV
"The ruling class [videorecording (DVD)] / Joseph E. Levine presents an Avco Embassy picture ; a Jeff Buck production for Keep Films, Ltd. ; screenplay, Peter Barnes ; produced by Jules Buck and Jack Hawkins ; directed by Peter Medak.",W DVD 3690,0201607146895,Lincoln Center--Quinn Library,AV
"The ruling class [videorecording (DVD)] / Joseph E. Levine presents an Avco Embassy picture ; a Jeff Buck production for Keep Films, Ltd. ; screenplay, Peter Barnes ; produced by Jules Buck and Jack Hawkins ; directed by Peter Medak.",W DVD 3690,0201606321309,Lincoln Center--Quinn Library,AV
Ruslan and Lyudmila [videorecording (DVD)] : magical opera in 5 acts / by Mikhail Ivanovich Glinka.,W DVD 4860 V.1,0201606320046,Lincoln Center--Quinn Library,AV
Ruslan and Lyudmila [videorecording (DVD)] : magical opera in 5 acts / by Mikhail Ivanovich Glinka.,W DVD 4860 V.1,0201607944778,Lincoln Center--Quinn Library,AV
Ruslan and Lyudmila [videorecording (DVD)] : magical opera in 5 acts / by Mikhail Ivanovich Glinka.,W DVD 4860 V.2,0201607405960,Lincoln Center--Quinn Library,AV
Ruslan and Lyudmila [videorecording (DVD)] : magical opera in 5 acts / by Mikhail Ivanovich Glinka.,W DVD 4860 V.2,0201607944786,Lincoln Center--Quinn Library,AV
The Ruth Rendell mysteries collection [videorecording (DVD)] / a Blue Heaven production ; ITV Studios Limited.,"W DVD 10,724 SET 1, DISC 1",0201609018027,Lincoln Center--Quinn Library,AV
The Ruth Rendell mysteries collection [videorecording (DVD)] / a Blue Heaven production ; ITV Studios Limited.,"W DVD 10,724 SET 1, DISC 1",0201609489343,Lincoln Center--Quinn Library,AV
The Ruth Rendell mysteries collection [videorecording (DVD)] / a Blue Heaven production ; ITV Studios Limited.,"W DVD 10,724 SET 1, DISC 2",0201609018035,Lincoln Center--Quinn Library,AV
The Ruth Rendell mysteries collection [videorecording (DVD)] / a Blue Heaven production ; ITV Studios Limited.,"W DVD 10,724 SET 1, DISC 2",0201609489350,Lincoln Center--Quinn Library,AV
The Ruth Rendell mysteries collection [videorecording (DVD)] / a Blue Heaven production ; ITV Studios Limited.,"W DVD 10,724 SET 1, DISC 3",0201609018043,Lincoln Center--Quinn Library,AV
The Ruth Rendell mysteries collection [videorecording (DVD)] / a Blue Heaven production ; ITV Studios Limited.,"W DVD 10,724 SET 1, DISC 3",0201609489368,Lincoln Center--Quinn Library,AV
The Ruth Rendell mysteries collection [videorecording (DVD)] / a Blue Heaven production ; ITV Studios Limited.,"W DVD 10,724 SET 2, DISC 1",0201609018050,Lincoln Center--Quinn Library,AV
The Ruth Rendell mysteries collection [videorecording (DVD)] / a Blue Heaven production ; ITV Studios Limited.,"W DVD 10,724 SET 2, DISC 1",0201609489376,Lincoln Center--Quinn Library,AV
The Ruth Rendell mysteries collection [videorecording (DVD)] / a Blue Heaven production ; ITV Studios Limited.,"W DVD 10,724 SET 2, DISC 2",0201609018068,Lincoln Center--Quinn Library,AV
The Ruth Rendell mysteries collection [videorecording (DVD)] / a Blue Heaven production ; ITV Studios Limited.,"W DVD 10,724 SET 2, DISC 2",0201609489384,Lincoln Center--Quinn Library,AV
The Ruth Rendell mysteries collection [videorecording (DVD)] / a Blue Heaven production ; ITV Studios Limited.,"W DVD 10,724 SET 2, DISC 3",0201609018076,Lincoln Center--Quinn Library,AV
The Ruth Rendell mysteries collection [videorecording (DVD)] / a Blue Heaven production ; ITV Studios Limited.,"W DVD 10,724 SET 2, DISC 3",0201609489392,Lincoln Center--Quinn Library,AV
The Ruth Rendell mysteries collection [videorecording (DVD)] / a Blue Heaven production ; ITV Studios Limited.,"W DVD 10,724 SET 3, DISC 1",0201609018084,Lincoln Center--Quinn Library,AV
The Ruth Rendell mysteries collection [videorecording (DVD)] / a Blue Heaven production ; ITV Studios Limited.,"W DVD 10,724 SET 3, DISC 1",0201609489400,Lincoln Center--Quinn Library,AV
The Ruth Rendell mysteries collection [videorecording (DVD)] / a Blue Heaven production ; ITV Studios Limited.,"W DVD 10,724 SET 3, DISC 2",0201609018092,Lincoln Center--Quinn Library,AV
The Ruth Rendell mysteries collection [videorecording (DVD)] / a Blue Heaven production ; ITV Studios Limited.,"W DVD 10,724 SET 3, DISC 2",0201609489418,Lincoln Center--Quinn Library,AV
The Ruth Rendell mysteries collection [videorecording (DVD)] / a Blue Heaven production ; ITV Studios Limited.,"W DVD 10,724 SET 3, DISC 3",0201609018100,Lincoln Center--Quinn Library,AV
The Ruth Rendell mysteries collection [videorecording (DVD)] / a Blue Heaven production ; ITV Studios Limited.,"W DVD 10,724 SET 3, DISC 3",0201609489426,Lincoln Center--Quinn Library,AV
The Ruth Rendell mysteries collection [videorecording (DVD)] / a Blue Heaven production ; ITV Studios Limited.,"W DVD 10,724 SET 4, DISC 1",0201609018118,Lincoln Center--Quinn Library,AV
The Ruth Rendell mysteries collection [videorecording (DVD)] / a Blue Heaven production ; ITV Studios Limited.,"W DVD 10,724 SET 4, DISC 1",0201609489434,Lincoln Center--Quinn Library,AV
The Ruth Rendell mysteries collection [videorecording (DVD)] / a Blue Heaven production ; ITV Studios Limited.,"W DVD 10,724 SET 4, DISC 2",0201609018126,Lincoln Center--Quinn Library,AV
The Ruth Rendell mysteries collection [videorecording (DVD)] / a Blue Heaven production ; ITV Studios Limited.,"W DVD 10,724 SET 4, DISC 2",0201609489442,Lincoln Center--Quinn Library,AV
"The Saint [videorecording (DVD)] / Paramount Pictures presents in association with Rysher Entertainment a David Brown and Robert Evans production ; produced by David Brown, Robert Evans, William J. MacDonald and Mace Neufeld ; screenplay by Jonathan Hensleigh and Wesley Strick ; directed by Phillip Noyce.",W DVD 214,0201604865356,Lincoln Center--Quinn Library,AV
"The Saint [videorecording (DVD)] / Paramount Pictures presents in association with Rysher Entertainment a David Brown and Robert Evans production ; produced by David Brown, Robert Evans, William J. MacDonald and Mace Neufeld ; screenplay by Jonathan Hensleigh and Wesley Strick ; directed by Phillip Noyce.",W DVD 214,0201607999855,Lincoln Center--Quinn Library,AV
"Salesman [videorecording (DVD)] / Janus Films, a Maysles Films Inc. production ; a film by David Maysles, Albert Maysles and Charlotte Zwerin.",W DVD 2002,0201606798225,Lincoln Center--Quinn Library,AV
"Salesman [videorecording (DVD)] / Janus Films, a Maysles Films Inc. production ; a film by David Maysles, Albert Maysles and Charlotte Zwerin.",W DVD 2002,0201609416072,Lincoln Center--Quinn Library,AV
"Le samouraï [videorecording (DVD)] / CICC ; Fida Cinematografica ; Filmel ; TC Production ; produced by Raymond Borderie, Eugène Lépicier ; writers, Jean-Pierre Melville, George Pellegrin ; directed by Jean-Pierre Melville.",W DVD 3722,0201607152505,Lincoln Center--Quinn Library,AV
"Le samouraï [videorecording (DVD)] / CICC ; Fida Cinematografica ; Filmel ; TC Production ; produced by Raymond Borderie, Eugène Lépicier ; writers, Jean-Pierre Melville, George Pellegrin ; directed by Jean-Pierre Melville.",W DVD 3722,0201607180217,Lincoln Center--Quinn Library,AV
Saraband for dead lovers [videorecording (DVD)] / J. Arthur Rank presents ; an Ealing Studios production ; screenplay by John Dighton and Alexander Mackendrick ; produced by Michael Balcon ; directed by Basil Dearden.,"W DVD 12,555",0201609183466,Lincoln Center--Quinn Library,AV
Saraband for dead lovers [videorecording (DVD)] / J. Arthur Rank presents ; an Ealing Studios production ; screenplay by John Dighton and Alexander Mackendrick ; produced by Michael Balcon ; directed by Basil Dearden.,"W DVD 12,555",0201609184530,Lincoln Center--Quinn Library,AV
Satantango [videorecording (DVD)] / Béla Tarr.,"W DVD 9220, BOOKLET",0201608370023,Lincoln Center--Quinn Library,AV
Satantango [videorecording (DVD)] / Béla Tarr.,"W DVD 9220, BOOKLET",0201609415793,Lincoln Center--Quinn Library,AV
Satantango [videorecording (DVD)] / Béla Tarr.,"W DVD 9220, V.1",0201608370031,Lincoln Center--Quinn Library,AV
Satantango [videorecording (DVD)] / Béla Tarr.,"W DVD 9220, V.1",0201609415801,Lincoln Center--Quinn Library,AV
Satantango [videorecording (DVD)] / Béla Tarr.,"W DVD 9220, V.2",0201608370049,Lincoln Center--Quinn Library,AV
Satantango [videorecording (DVD)] / Béla Tarr.,"W DVD 9220, V.2",0201609415819,Lincoln Center--Quinn Library,AV
Satantango [videorecording (DVD)] / Béla Tarr.,"W DVD 9220, V.3",0201608370056,Lincoln Center--Quinn Library,AV
Satantango [videorecording (DVD)] / Béla Tarr.,"W DVD 9220, V.3",0201609415827,Lincoln Center--Quinn Library,AV
Satantango [videorecording (DVD)] / Béla Tarr.,"W DVD 9220, V.4",0201608370064,Lincoln Center--Quinn Library,AV
Satantango [videorecording (DVD)] / Béla Tarr.,"W DVD 9220, V.4",0201609415835,Lincoln Center--Quinn Library,AV
A scanner darkly [videorecording (DVD)] / Warner Independent Pictures ; Thousand Words ; 3 Arts Entertainment ; Detour Filmproduction ; Section Eight Ltd. ; produced by Tommy Pallotta ... [et al.] ; screenplay by Richard Linklater ; directed by Richard Linklater.,W DVD 5689,0201607690785,Lincoln Center--Quinn Library,AV
A scanner darkly [videorecording (DVD)] / Warner Independent Pictures ; Thousand Words ; 3 Arts Entertainment ; Detour Filmproduction ; Section Eight Ltd. ; produced by Tommy Pallotta ... [et al.] ; screenplay by Richard Linklater ; directed by Richard Linklater.,W DVD 5689,0201606328429,Lincoln Center--Quinn Library,AV
Scars of Dracula [videorecording (DVD)] / a Hammer production ; produced by Aida Young ; screenplay by John Elder ; directed by Roy Ward Baker.,W DVD 2501 V.1,0201607409277,Lincoln Center--Quinn Library,AV
Scars of Dracula [videorecording (DVD)] / a Hammer production ; produced by Aida Young ; screenplay by John Elder ; directed by Roy Ward Baker.,W DVD 2501 V.1,0201606886517,Lincoln Center--Quinn Library,AV
Scars of Dracula [videorecording (DVD)] / a Hammer production ; produced by Aida Young ; screenplay by John Elder ; directed by Roy Ward Baker.,W DVD 2501 V.2,0201607409285,Lincoln Center--Quinn Library,AV
Scars of Dracula [videorecording (DVD)] / a Hammer production ; produced by Aida Young ; screenplay by John Elder ; directed by Roy Ward Baker.,W DVD 2501 V.2,0201606886525,Lincoln Center--Quinn Library,AV
"Schindler's list [videorecording (DVD)] / Universal Pictures presents an Amblin Entertainment production ; producers, Branko Lustig, Gerald R. Molen, Steven Spielberg ; writer, Steven Zaillian ; director, Steven Spielberg.",W DVD 1288,1201500185494,Lincoln Center--Quinn Library,AV
"Schindler's list [videorecording (DVD)] / Universal Pictures presents an Amblin Entertainment production ; producers, Branko Lustig, Gerald R. Molen, Steven Spielberg ; writer, Steven Zaillian ; director, Steven Spielberg.",W DVD 1288,0201609111681,Lincoln Center--Quinn Library,AV
"Schindler's list [videorecording (DVD)] / Universal Pictures presents an Amblin Entertainment production ; producers, Branko Lustig, Gerald R. Molen, Steven Spielberg ; writer, Steven Zaillian ; director, Steven Spielberg.",W DVD 1288,0201609419407,Lincoln Center--Quinn Library,AV
The sea around us [videorecording (DVD)] / RKO Radio picture ; adapted and produced by Irwin Allen.,"W DVD 11,824",0201609163567,Lincoln Center--Quinn Library,AV
The sea around us [videorecording (DVD)] / RKO Radio picture ; adapted and produced by Irwin Allen.,"W DVD 11,824",0201609180959,Lincoln Center--Quinn Library,AV
"Sex, lies, and videotape [videorecording (DVD)] / Outlaw Productions.",W DVD 2183,0201606838476,Lincoln Center--Quinn Library,AV
