marcEntry_x,callNumber,itemID_x,library,location_x
"Tristan und Isolde [videorecording (DVD)] / Richard Wagner ; musical director, Daniel Barenboim ; set design, costumes, staging and direction, Jean-Pierre Ponnelle.",W DVD 7344 V.2,0201608035428,Lincoln Center--Quinn Library,AV
Tristan und Isolde [videorecording (DVD)] : eine Handlung in drei Akten / von Richard Wagner.,"W DVD 11,207, DISC 1",0201609034602,Lincoln Center--Quinn Library,AV
Tristan und Isolde [videorecording (DVD)] : eine Handlung in drei Akten / von Richard Wagner.,"W DVD 11,207, DISC 2",0201609034610,Lincoln Center--Quinn Library,AV
Tristana [videorecording (DVD)] / Cohen Film Collection ; written by Luis Buñuel with the collaboration of Julio Alejandro ; produced and directed by Luis Buñuel.,"W DVD 13,460",0201609425941,Lincoln Center--Quinn Library,AV
"Tristram Shandy [videorecording (DVD)] : a cock and bull story / BBC Films presents in association with EM Media and Revolution Films a Revolution Films production  in association with Baby Cow Productions produced with Scion Films ; producer, Andrew Eaton ; screenplay, Martin Hardy ; director, Michael Winterbottom.",W DVD 4941,0201607409079,Lincoln Center--Quinn Library,AV
"Il trittico [videorecording (DVD)] / Puccini ; the Metropolitan Opera presents ; production, Fabrizio Melano.","W DVD 11,332, DISC 2",0201609041888,Lincoln Center--Quinn Library,AV
"Il trittico [videorecording (DVD)] / Puccini ; the Metropolitan Opera presents ; production, Fabrizio Melano.","W DVD 11,332, DISC 1",0201609041870,Lincoln Center--Quinn Library,AV
"The triumph of love [videorecording (DVD)] / Fiction S.R.L. and Recorded Picture Company present an Italy-United Kingdom co-production in association with Medusa Film s.p.a. and Odeon Pictures ; producer, Bernardo Bertolucci ; writers, Clare Peploe, Marilyn Goldin, Bernardo Bertolucci ; director, Clare Peploe.",W DVD 697,0201605904519,Lincoln Center--Quinn Library,AV
"Triumph of the nerds [videorecording (DVD)] / John Gau Productions and Oregon Public Broadcasting with RM Associates for Channel 4 and PBS ; series director, Paul Sen ; series producers, John Gau, Stephen Segaller ; written and presented by Bob Cringely.",W DVD 6467,0201607844986,Lincoln Center--Quinn Library,AV
"Twist and shout [videorecording (DVD)] : Zappa / Per Holst Filmproduktion, & Pallefogtdal ; screenplay by Bille August and Bjarne Reuter ; directed by Bille August.",W DVD 5422 V.1,0201607599994,Lincoln Center--Quinn Library,AV
"Twist and shout [videorecording (DVD)] : Zappa / Per Holst Filmproduktion, & Pallefogtdal ; screenplay by Bille August and Bjarne Reuter ; directed by Bille August.",W DVD 5422 V.2,0201607600008,Lincoln Center--Quinn Library,AV
"Trobriand cricket [DVD videorecording] : an ingenious response to colonialism / director and anthropologist, Jerry W. Leach ; film-maker, Gary Kildea ; produced by Office of Information, Government of Papua New Guinea.","W DVD 10,292",0201608729178,Lincoln Center--Quinn Library,AV
Trog [videorecording (DVD)] / Warner Bros. presents ; a Herman Cohen production.,W DVD 6991,0201607947235,Lincoln Center--Quinn Library,AV
Les Trois couronnes du matelot [videorecording (DVD)] = The three crowns of the sailor / un film de Raoul Ruiz.,W DVD 7341,0201608035527,Lincoln Center--Quinn Library,AV
"Trois, the trilogy [videorecording (DVD)] / Rainforest Productions presents.",W DVD 6943 V.1,0201607945361,Lincoln Center--Quinn Library,AV
"Trois, the trilogy [videorecording (DVD)] / Rainforest Productions presents.",W DVD 6943 V.2,0201607945379,Lincoln Center--Quinn Library,AV
"Trois, the trilogy [videorecording (DVD)] / Rainforest Productions presents.",W DVD 6943 V.3,0201607945387,Lincoln Center--Quinn Library,AV
The Trojan horse [videorecording (DVD)].,"W DVD 11,272",0201609036896,Lincoln Center--Quinn Library,AV
"The Trojan women [videorecording (DVD)] / screenplay by Michael Cacoyannis ; produced by Michael Cacoyannis, Anis Nohra ; directed by Michael Cacoyannis.",W DVD 6902,0201607944430,Lincoln Center--Quinn Library,AV
"The Trojans [videorecording (DVD)] : opera in five acts / by Hector Berlioz ; libretto, Hector Berlioz, after Virgil's Aeneid.",W DVD 4787 V.1,0201607514670,Lincoln Center--Quinn Library,AV
"The Trojans [videorecording (DVD)] : opera in five acts / by Hector Berlioz ; libretto, Hector Berlioz, after Virgil's Aeneid.",W DVD 4787 V.3,0201607514688,Lincoln Center--Quinn Library,AV
"The Trojans [videorecording (DVD)] : opera in five acts / by Hector Berlioz ; libretto, Hector Berlioz, after Virgil's Aeneid.",W DVD 4787 V.2,0201607514704,Lincoln Center--Quinn Library,AV
"Troll [videorecording (DVD)] / Empire Pictures presents ; a Charles Band production ; produced by Albert Band ; directed by John Buechler. Troll 2 / Filmirage presents ; executive producers, David Hills, Donna Taylor ; directed by Drago Floyd.","W DVD 13,134",0201609418078,Lincoln Center--Quinn Library,AV
Trollhunter [videorecording (DVD)] / Magnet Releasing and John M. Jacobsen present ; produced by John M. Jacobsen ; written and directed by André Overdal.,"W DVD 12,528",0201609182989,Lincoln Center--Quinn Library,AV
Tron [videorecording (DVD)] / Walt Disney Productions presents ; directed by Steven Lisberger ; screenplay by Steven Lisberger ; produced by Donald Kushner.,W DVD 1058 V.1,0201606203788,Lincoln Center--Quinn Library,AV
Tron [videorecording (DVD)] / Walt Disney Productions presents ; directed by Steven Lisberger ; screenplay by Steven Lisberger ; produced by Donald Kushner.,W DVD 1058 V.2,0201606203796,Lincoln Center--Quinn Library,AV
Tropic of Cancer [videorecording (DVD)] / Paramount Pictures presents ; produced and directed by Joseph Strick ; screenplay by Joseph Strick and Betty Botley.,"W DVD 12,689",0201609184100,Lincoln Center--Quinn Library,AV
"Tropic thunder [videorecording (DVD)] / Goldcrest Pictures ; DreamWorks ; Internationale Filmproduktion Stella-del-Sud Second ; Red Hour Films ; Road Rebel ; produced by Stuart Cornfeld, Eric McLeod, Ben Stiller ; story by Ben Stiller & Justin Theroux ; screenplay by Ben Stiller & Justin Theroux and Etan Cohen ; directed by Ben Stiller.","W DVD 9724, V.1",0201608531160,Lincoln Center--Quinn Library,AV
"Tropic thunder [videorecording (DVD)] / Goldcrest Pictures ; DreamWorks ; Internationale Filmproduktion Stella-del-Sud Second ; Red Hour Films ; Road Rebel ; produced by Stuart Cornfeld, Eric McLeod, Ben Stiller ; story by Ben Stiller & Justin Theroux ; screenplay by Ben Stiller & Justin Theroux and Etan Cohen ; directed by Ben Stiller.","W DVD 9724, V.2",0201608531178,Lincoln Center--Quinn Library,AV
"Tropical malady [videorecording (DVD)] / Strand Releasing ; Anna Sanders Films ; TIFA ; Downtown Pictures ; Thoke Moebius Film ; Kick the Machine ; producers, Charles de Meaux, Alex Moebius ; writer and director, Apichatpong Weerasethakul.",W DVD 7014,0201607947433,Lincoln Center--Quinn Library,AV
Trouble in mind [videorecording (DVD)] / an Alive Films release ; an Alan Rudolph film ; produced by Carolyn Pfeiffer and David Blocker ; written & directed by Alan Rudolph.,"W DVD 11,658",0201609111889,Lincoln Center--Quinn Library,AV
Trouble in Tahiti [videorecording (DVD)] : an opera in seven scenes / an Amberson Video Production with London Weekend Television ; words and music by Leonard Bernstein ; produced by David Griffiths ; directed by Bill Hays.,W DVD 4728,0201607519745,Lincoln Center--Quinn Library,AV
"Trouble the water [videorecording (DVD)] / Louverture Films presents ; an Elsewhere Films production ; Friday Films ; executive producers, Joslyn Barnes, Danny Glover, Todd Olson, David Alcaro ; co-producers, T. Woody Richman, Amir Bar-Lev ; directed and produced by Tia Lessin and Carl Deal.","W DVD 12,542",0201609183243,Lincoln Center--Quinn Library,AV
Il trovatore [videorecording (DVD)] / dramma di Salvatore Cammarano ; musica di Giuseppe Verdi.,"W DVD 12,105",0201609170356,Lincoln Center--Quinn Library,AV
Il trovatore [videorecording (DVD)] : Oper in vier Akten / Musik von Giuseppe Verdi ; Libretto nach dem Drama von A.G. Gutierrez von Salvatore Cammarano.,"W DVD 9022, V.1",0201608341180,Lincoln Center--Quinn Library,AV
Il trovatore [videorecording (DVD)] : Oper in vier Akten / Musik von Giuseppe Verdi ; Libretto nach dem Drama von A.G. Gutierrez von Salvatore Cammarano.,"W DVD 9022, V.2",0201608341198,Lincoln Center--Quinn Library,AV
Il trovatore [videorecording (DVD)] : Oper in vier Akten / Musik von Giuseppe Verdi ; Libretto nach dem Drama von A.G. Gutierrez von Salvatore Cammarano.,W DVD 9022 BOOKLET,0201602481461,Lincoln Center--Quinn Library,AV
"Troy [videorecording (DVD)] / Warner Bros. Pictures presents a Radiant production in association with Plan B ; produced by Wolfgang Petersen, Diana Rathbun, Colin Wilson ; screenplay, David Benioff ; directed by Wolfgang Petersen.",W DVD 3078 V.1,0201609164516,Lincoln Center--Quinn Library,AV
"Troy [videorecording (DVD)] / Warner Bros. Pictures presents a Radiant production in association with Plan B ; produced by Wolfgang Petersen, Diana Rathbun, Colin Wilson ; screenplay, David Benioff ; directed by Wolfgang Petersen.",W DVD 3078 V.2,0201609164524,Lincoln Center--Quinn Library,AV
"Les Troyens [videorecording (DVD)] / the Metropolitan Opera ; Hector Berlioz ; libretto by the composer, after Virgil ; producer, Clemente D'Alessio ; directed by Brian Large.",W DVD 7335 BOOKLET,0201608035451,Lincoln Center--Quinn Library,AV
"Les Troyens [videorecording (DVD)] / the Metropolitan Opera ; Hector Berlioz ; libretto by the composer, after Virgil ; producer, Clemente D'Alessio ; directed by Brian Large.",W DVD 7335 V.1,0201608035469,Lincoln Center--Quinn Library,AV
"Les Troyens [videorecording (DVD)] / the Metropolitan Opera ; Hector Berlioz ; libretto by the composer, after Virgil ; producer, Clemente D'Alessio ; directed by Brian Large.",W DVD 7335 V.2,0201608035477,Lincoln Center--Quinn Library,AV
Truck Turner [videorecording (DVD)] / Metro-Goldwyn-Mayer ; American International ; screenplay by Oscar Williams and Michael Allin ; story by Jerry Wilkes ; produced by Fred Weintraub & Paul Heller ; directed by Jonathan Kaplan.,W DVD 8229,0201608171777,Lincoln Center--Quinn Library,AV
"True blood. The complete fifth season [videorecording (DVD)] / HBO Entertainment presents ; producer, Bruce Dunn ; created by Alan Ball.","W DVD 10,226 SEASON FIVE, DISC 1",0201609425271,Lincoln Center--Quinn Library,AV
"True blood. The complete fifth season [videorecording (DVD)] / HBO Entertainment presents ; producer, Bruce Dunn ; created by Alan Ball.","W DVD 10,226 SEASON FIVE, DISC 2",0201609425289,Lincoln Center--Quinn Library,AV
True blood. The complete fourth season [videorecording (DVD)] / HBO Entertainment presents ; created by Alan Ball.,"W DVD 10,226 SEASON FOUR DISC 1",0201609698893,Lincoln Center--Quinn Library,AV
True blood. The complete fourth season [videorecording (DVD)] / HBO Entertainment presents ; created by Alan Ball.,"W DVD 10,226 SEASON FOUR DISC 2",0201609698612,Lincoln Center--Quinn Library,AV
True blood. The complete fourth season [videorecording (DVD)] / HBO Entertainment presents ; created by Alan Ball.,"W DVD 10,226 SEASON FOUR DISC 3",0201609698620,Lincoln Center--Quinn Library,AV
True blood. The complete fourth season [videorecording (DVD)] / HBO Entertainment presents ; created by Alan Ball.,"W DVD 10,226 SEASON FOUR DISC 4",0201609698729,Lincoln Center--Quinn Library,AV
True blood. The complete fourth season [videorecording (DVD)] / HBO Entertainment presents ; created by Alan Ball.,"W DVD 10,226 SEASON FOUR DISC 5",0201609698737,Lincoln Center--Quinn Library,AV
True blood. The complete third season [videorecording (DVD)] / HBO Entertainment ; created by Alan Ball.,"W DVD 10,226 SEASON THREE, DISC 1",0201609171735,Lincoln Center--Quinn Library,AV
True blood. The complete third season [videorecording (DVD)] / HBO Entertainment ; created by Alan Ball.,"W DVD 10,226 SEASON THREE, DISC 2",0201609171743,Lincoln Center--Quinn Library,AV
True blood. The complete third season [videorecording (DVD)] / HBO Entertainment ; created by Alan Ball.,"W DVD 10,226 SEASON THREE, DISC 3",0201609171750,Lincoln Center--Quinn Library,AV
True blood. The complete third season [videorecording (DVD)] / HBO Entertainment ; created by Alan Ball.,"W DVD 10,226 SEASON THREE, DISC 4",0201609171768,Lincoln Center--Quinn Library,AV
True blood. The complete third season [videorecording (DVD)] / HBO Entertainment ; created by Alan Ball.,"W DVD 10,226 SEASON THREE, DISC 5",0201609171776,Lincoln Center--Quinn Library,AV
True Caribbean pirates [videorecording (DVD)] / A&E Television Networks ; produced by Digital Ranch for The History Channel.,W DVD 6417,0201607844481,Lincoln Center--Quinn Library,AV
True confessions [videorecording (DVD)] / a Robert Chartoff-Irwin Winkler production ; produced by Irwin Winkler and Robert Chartoff ; screenplay by John Gregory Dunne and Joan Didion ; directed by Ulu Grosbard.,W DVD 6378,0201607830985,Lincoln Center--Quinn Library,AV
True crime [videorecording (DVD)] / Warner Bros. presents ; directed and produced by Clint Eastwood ; screenplay by Larry Gross and Paul Brickman and Stephen Schiff ; produced by Richard D. Zanuck & Lili Fini Zanuck ; based upon the novel by Andrew Klavan ; a Zanuck Company/Malpaso production.,W DVD 3594,0201607122292,Lincoln Center--Quinn Library,AV
"True grit [videorecording (DVD)] / Paramount Pictures and Skydance Productions present ; written for the screen and directed by Joel Coen & Ethan Coen ; produced by Scott Rudin, Ethan Coen, Joel Coen ; a Scott Rudin/Mike Zess production.","W DVD 12,262",0201609175504,Lincoln Center--Quinn Library,AV
"True heart Susie [videorecording (DVD)] / written, produced and directed by D. W. Griffith (as Marian Fremont) for Paramount-Artcraft.  Hoodoo Ann / Fine Arts Film Company ; produced and written by D. W. Griffith (as Granville Warwick) for Triangle ; directed by Lloyd Ingraham.",W DVD 7436,0201608050690,Lincoln Center--Quinn Library,AV
"True life adventures. Volume 2: 1975-1976, Lands of exploration [videorecording (DVD)].",W DVD 7940 V.1,0201608131078,Lincoln Center--Quinn Library,AV
"True life adventures. Volume 2: 1975-1976, Lands of exploration [videorecording (DVD)].",W DVD 7940 V.2,0201608131086,Lincoln Center--Quinn Library,AV
"True life adventures. Volume 3: 1975-1976, Creatures of the wild [videorecording (DVD)].",W DVD 7745 V.1,0201608103176,Lincoln Center--Quinn Library,AV
"True life adventures. Volume 3: 1975-1976, Creatures of the wild [videorecording (DVD)].",W DVD 7745 V.2,0201608103184,Lincoln Center--Quinn Library,AV
"True life adventures. Volume 4: 1975-1976, Nature's mysteries [videorecording (DVD)].",W DVD 7715 V.1,0201608103192,Lincoln Center--Quinn Library,AV
"True life adventures. Volume 4: 1975-1976, Nature's mysteries [videorecording (DVD)].",W DVD 7715 V.2,0201608103200,Lincoln Center--Quinn Library,AV
The true meaning of pictures [videorecording (DVD)] : Shelby Lee Adams' Appalachia / Mercury Films Inc. ; produced by Nick de Pencier and Jennifer Baichwal ; directed by Jennifer Baichwal.,W DVD 7991,0201608132274,Lincoln Center--Quinn Library,AV
